Inverter All History Report_04/08/2023_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,04/08/2023 05:39:52 (UTC-4:00),Normal, ,132.0,0.1,13,132.0,0.1,13,128.7,0.1,13,1.6,0.1,0,219.7,0.0,20.000,60.020,0.000,99.000,7812.000,27195.000,22.1, ,0.00,0.000,0.000,0.000, 
2,04/08/2023 05:44:53 (UTC-4:00),Normal, ,289.6,0.1,29,280.8,0.1,28,289.2,0.1,29,18.4,0.1,0,219.9,2.6,20.000,60.040,0.000,99.000,7812.000,27195.000,22.7, ,0.00,0.000,0.000,0.000, 
3,04/08/2023 05:49:53 (UTC-4:00),Normal, ,296.6,0.1,30,280.8,0.1,28,296.2,0.1,30,11.5,0.1,0,220.6,2.6,20.000,59.990,0.000,99.000,7812.000,27195.000,23.1, ,0.00,0.000,0.000,0.000, 
4,04/08/2023 05:54:55 (UTC-4:00),Normal, ,308.0,0.1,31,280.8,0.1,28,307.2,0.1,31,17.5,0.1,0,220.9,2.6,20.000,59.990,0.000,99.000,7812.000,27195.000,23.5, ,0.00,0.000,0.000,0.000, 
5,04/08/2023 05:59:59 (UTC-4:00),Normal, ,322.6,0.1,32,280.8,0.1,28,321.9,0.1,32,16.6,0.1,0,220.9,2.5,50.000,60.000,0.000,99.000,7812.000,27195.000,23.9, ,0.00,0.000,0.000,0.000, 
